id,title_word_count,document_entropy,freshness,easiness,fraction_stopword_presence,normalization_rate,speaker_speed,silent_period_rate,engagement
5242,8,7.790519789,13920,76.0158397,0.620921305,0.040307102,1.600515464,0.21745499,False
5243,15,7.444927655,15140,95.25528053,0.662911221,0.01442091,1.565217391,0.414447414,False
5244,16,7.967071594,14880,87.34748433,0.612544259,0.016691958,1.895049505,0.0,False
5245,8,7.9545417,17430,88.44809079,0.666583913,0.020357498,2.496178344,0.034550397,True
5246,12,8.229973054,17030,81.64701067,0.624586038,0.014836402,2.755109489,0.0,True
5247,8,7.531826081,14860,72.31861488,0.608345187,0.031294452,1.962264151,0.198328996,False
5248,12,7.79228465,17030,83.72923273,0.566815527,0.018206802,2.772380952,0.0,False
5249,6,7.454430185,13770,94.66611263,0.677042802,0.021956643,0.905897436,0.657480198,False
5250,10,8.173726526,15680,80.67195733,0.606808829,0.019079686,2.208474576,0.0,False
5251,15,7.382524626,14840,82.50655917,0.661290323,0.029897718,2.0216,0.237323345,False
5252,5,8.488225926,13450,81.19870007,0.597388596,0.021202683,2.855902778,0.122648199,False
5253,5,7.888062012,13910,88.92756235,0.642485361,0.012687053,1.966233766,0.357387696,False
5254,10,7.847023525,15250,78.23288988,0.567062818,0.031918506,1.767878788,0.0,False
5255,6,7.695515758,14590,83.00039428,0.629864972,0.013899921,2.488888889,0.259253462,False
5256,12,7.826278467,12150,87.87059134,0.632,0.019333333,2.178947368,0.224437525,False
5257,6,8.428141622,13310,89.46124577,0.571803525,0.019622547,2.736013986,0.031918946,False
5258,9,6.86004362,15900,84.71647638,0.578125,0.01171875,2.54,0.049603396,True
5259,10,7.548950068,14420,86.01614479,0.615815691,0.01743462,2.407575758,0.270246976,False
5260,10,7.053255209,14690,93.35242953,0.664388762,0.018223235,2.333928571,0.277770625,False
5261,10,8.35208064,14400,86.8103497,0.632276251,0.020577872,2.269508197,0.306507354,False
5262,3,7.773312198,17240,85.80718231,0.637534731,0.014144986,2.299401198,0.024516174,False
5263,13,7.150128315,16090,79.4749148,0.600536193,0.017426274,2.607142857,0.0,True
5264,8,8.59317717,14700,82.5380063,0.595469256,0.02184466,1.986513158,0.0,False
5265,10,8.281967065,16950,88.96604682,0.621746734,0.008538216,2.859117647,0.0,False
5266,4,8.016522427,15560,104.9012231,0.661246613,0.008505316,4.680527383,0.02364613,False
5267,5,7.835196722,15170,85.4262146,0.607818636,0.019635844,2.187351779,0.19364363,False
5268,3,7.738994917,13830,96.76045352,0.658703973,0.014517619,3.03902439,0.476145504,False
5269,8,8.454790321,16230,83.80280659,0.597683633,0.014629686,2.554691689,0.0,False
5270,7,7.086709058,14420,86.73871264,0.6528332,0.025538707,2.03442623,0.241074908,False
5271,4,8.547593979,15930,86.15527502,0.580194668,0.015093807,2.227652733,0.0,False
5272,2,7.821576413,14540,84.41355833,0.614668219,0.016880093,1.811956522,0.374327397,False
5273,2,7.44086882,15260,103.2931182,0.702588997,0.006796117,1.273076923,0.0,False
5274,6,7.966093253,15900,82.30918363,0.582923937,0.025071997,2.227756654,0.068265316,False
5275,6,8.032166309,13050,88.56831457,0.629353715,0.025832043,3.308496732,0.0,False
5276,19,7.571050095,10870,92.01758332,0.619615442,0.01997317,2.274237288,0.0,False
5277,11,7.786992481,14400,89.37145632,0.627811861,0.024880709,1.554301075,0.404718398,False
5278,7,8.756871196,13570,81.94853333,0.566572546,0.01520417,2.860063898,0.0,False
5279,4,7.807221582,13120,88.74309889,0.650377547,0.009260578,2.293288591,0.192785509,False
5280,3,7.984255933,15170,87.83411171,0.62675198,0.023765996,2.122368421,0.331833498,False
5281,6,8.415478651,16950,90.81520427,0.636896524,0.008385574,2.170512821,0.018798327,False
5282,4,7.890348024,15500,85.08373764,0.58378574,0.018458198,2.385087719,0.0,False
5283,11,8.878904256,13790,77.40704107,0.538461539,0.031145879,2.012166172,0.0,False
5284,14,7.773936178,11730,91.43910083,0.625262421,0.013296011,1.865333333,0.337336056,False
5285,14,7.339699842,13990,78.41232551,0.601493551,0.019687712,1.990540541,0.0,False
5286,3,8.412932735,14430,86.10303383,0.644065381,0.016155089,4.767511521,0.189514648,False
5287,12,7.834789279,15600,88.0920716,0.653593051,0.01763622,2.371974522,0.0,False
5288,9,6.875836315,16090,84.39200244,0.581227437,0.012635379,3.211764706,0.0,True
5289,21,8.33117719,15270,86.99556021,0.632613636,0.015568182,2.528613569,0.187597838,False
5290,7,7.74494428,15500,73.37624802,0.592341251,0.037324285,2.195698925,0.0,False
5291,3,8.046625136,17030,88.85525248,0.602276589,0.014441047,2.238022814,0.0,False
5292,6,8.797859779,13990,83.66174635,0.589099633,0.011844966,2.204841402,0.011553171,False
5293,13,7.594201487,12120,87.37503654,0.620963473,0.015704959,1.901736111,0.332955816,False
5294,5,7.806271734,14600,79.99608063,0.621489622,0.015873016,2.2,0.249415455,False
5295,5,7.777116144,14070,83.0610241,0.619973719,0.019448095,2.482666667,0.256583741,False
5296,4,6.87305904,15990,83.90855211,0.620596206,0.043360434,1.569565217,0.083318529,True
5297,11,8.300312434,15800,82.74051457,0.624423963,0.019009217,2.395438596,0.0,False
5298,9,8.115461807,13760,91.13805017,0.609308326,0.01736628,2.305896226,0.282375365,False
5299,10,7.796351828,14900,79.60837223,0.630701754,0.028654971,2.357746479,0.0,False
5300,11,7.669745799,15270,89.28033901,0.635490394,0.00859454,2.325301205,0.0,False
5301,17,8.19266266,13950,73.87350463,0.608662805,0.032989172,2.197206704,0.159261947,False
5302,11,8.016540364,16320,74.52736586,0.574243969,0.021066939,2.735238095,0.0,False
5303,9,7.720407696,15920,80.53205443,0.596014493,0.022644928,2.266666667,0.0,False
5304,4,7.740344174,16310,79.80303434,0.615715403,0.032447224,2.611340206,0.0,False
5305,19,8.372073481,12680,83.99518645,0.575173163,0.01290235,2.35709571,0.143098668,False
5306,10,7.591673414,15870,84.64066845,0.63088096,0.02936533,2.467741935,0.061903889,False
5307,3,8.393571474,14270,89.03443061,0.632680599,0.01787066,10.23263889,0.308145222,False
5308,9,7.920789454,15590,77.22172353,0.581938498,0.029972752,2.474509804,0.0,False
5309,8,8.726286397,13630,83.17510702,0.577143836,0.018846912,2.186948177,0.085673383,False
5310,12,7.934522919,16220,76.38246943,0.565403423,0.048899755,2.402238806,0.0,False
5311,15,7.873501637,14370,81.0428291,0.625075347,0.03496082,2.402205882,0.0,False
5312,5,7.913639957,14720,86.06469164,0.626230549,0.020006351,2.345454545,0.263471661,False
5313,5,5.946458824,15140,107.6279884,0.763157895,0.011278196,0.559574468,0.757354587,False
5314,5,7.514988234,14840,88.17796726,0.636140638,0.019623876,1.865891473,0.330575272,False
5315,11,7.820758559,14070,81.11755817,0.587375178,0.037803138,2.204032258,0.31943081,False
5316,7,7.700313667,14410,89.14914165,0.629816167,0.016116847,2.827007299,0.231556782,False
5317,9,7.782231258,15930,82.70221532,0.616002678,0.028456646,2.563478261,0.081482815,True
5318,10,7.744027048,14850,85.82413037,0.660169686,0.020866774,2.415168539,0.264920594,False
5319,13,8.001996846,15020,79.13218665,0.572360617,0.026690392,2.531818182,0.193920991,False
5320,4,6.907881705,15220,103.4742193,0.735548173,0.010631229,1.328181818,0.0,False
5321,6,7.743302177,14030,78.74282329,0.599374467,0.027011658,2.261437908,0.239473632,False
5322,4,8.58689981,13830,91.06683783,0.61773001,0.011662474,2.310583942,0.0,False
5323,11,7.657366213,14430,76.86919641,0.582570806,0.03006536,2.878205128,0.099469133,False
5324,3,8.094930247,14360,93.70076917,0.592153765,0.012506582,2.497658863,0.038612061,False
5325,5,6.72282417,13790,105.2193119,0.766169154,0.022579411,1.10952381,0.545159871,False
5326,9,7.78456645,14140,83.17125923,0.647254902,0.032745098,2.233628319,0.224817822,False
5327,7,8.436280884,13610,86.11971819,0.613265676,0.017941283,1.812897822,0.322775582,False
5328,11,8.018459707,17100,77.92078211,0.560664606,0.023956723,2.588,0.0,False
5329,9,8.785354902,13980,81.3193463,0.592802338,0.024235781,2.234497207,0.082401846,False
5330,6,8.381172564,15220,84.37846645,0.597912053,0.017083202,2.396124031,0.190571759,False
5331,11,7.744180892,15080,73.35167219,0.582387898,0.019989195,2.266666667,0.0,False
5332,8,7.742249863,14700,80.30318856,0.63019802,0.028712871,1.904807692,0.275799932,False
5333,7,8.045123579,15830,88.87153233,0.631687715,0.01836969,1.944292237,0.0,False
5334,16,8.087968779,15320,83.14592426,0.647781832,0.021893605,2.2,0.0,False
5335,19,7.63094703,16180,90.37644617,0.65890308,0.02454295,1.354355401,0.0,False
5336,8,7.695965228,17000,87.85101717,0.608391608,0.011409643,2.587619048,0.0,True
5337,5,7.614629382,14820,102.0001559,0.722686967,0.018738498,5.379357798,0.449362168,False
5338,10,7.892923792,15170,78.33458462,0.592516205,0.03182086,2.280405405,0.168004907,False
5339,3,6.677364602,17230,85.44534585,0.634464752,0.015665796,2.406666667,0.006586078,True
5340,7,7.922273265,13680,87.58594037,0.645485247,0.01466406,3.111731844,0.141400721,False
5341,2,7.686171472,13920,81.77117321,0.631039532,0.020863836,2.408035714,0.24170135,False
5342,6,7.854918802,14180,84.07427781,0.64707869,0.013846673,2.429166667,0.220252133,False
5343,4,8.34682773,15830,80.83066942,0.59481204,0.014426411,2.695752896,0.0,False
5344,5,8.389030387,14340,81.18691405,0.61031596,0.022279233,2.243209877,0.126275447,False
5345,5,5.798771125,15220,111.3146036,0.821138211,0.009033424,0.88442623,0.0,False
5346,4,8.433609232,15170,88.98382522,0.607281285,0.011766334,2.507092199,0.232409692,False
5347,12,7.851285305,16180,86.32638087,0.60028399,0.014199503,2.614150943,0.0,False
5348,3,6.329858662,17400,104.5208443,0.768786127,0.01300578,0.665048544,0.629984332,True
5349,9,7.911664952,14950,81.16737133,0.624587249,0.018288037,2.92519084,0.163165037,False
5350,17,8.02601878,13540,86.1653951,0.636913331,0.028073711,2.329513889,0.190604977,False
5351,5,8.304704733,14820,83.44944753,0.637952726,0.022218058,14.41647059,0.177446014,False
5352,14,8.089428229,15030,87.71476375,0.625490993,0.026005689,2.289456869,0.0,False
5353,7,7.76357738,17150,90.3783048,0.650740398,0.007635354,2.233595801,0.118582387,False
5354,1,6.233269347,15610,95.23917339,0.642487047,0.031088083,1.92,0.0,True
5355,11,7.262296174,13830,98.54764706,0.704347826,0.014782609,1.26741573,0.525137246,False
5356,10,7.865051496,15020,83.24411627,0.572607261,0.01540154,2.588489209,0.160443129,False
5357,7,7.902811477,14150,90.80055879,0.633983638,0.010698553,2.526072607,0.0,False
5358,9,7.82055793,14170,84.44297566,0.596147774,0.039153773,1.950931677,0.252890429,False
5359,7,7.390104077,16310,85.51330094,0.614564831,0.025754885,1.184042553,0.0,False
5360,4,8.260866191,13540,92.45870307,0.599074931,0.013320999,1.916245487,0.270034759,False
5361,6,7.899423277,14280,83.22833889,0.650468883,0.026143791,2.465957447,0.234814394,False
5362,8,8.039829176,16230,77.09059641,0.572740113,0.023305085,2.834693878,0.0,False
5363,13,6.938443773,15890,83.42757576,0.48582996,0.032388664,2.43,0.040177581,True
5364,5,7.324362659,14360,84.3445842,0.619621343,0.008605852,2.308,0.19574206,True
5365,6,6.658579638,17220,69.97830413,0.632835821,0.032835821,2.213333333,0.011740109,True
5366,7,7.957580397,13040,94.84877409,0.634244043,0.012736237,2.230732861,0.353779448,False
5367,9,7.831671616,13970,83.46527308,0.609281437,0.029084688,2.527777778,0.261428079,False
5368,8,8.285811061,14230,90.47140108,0.624828893,0.012109087,2.609014085,0.315111146,False
5369,12,7.606752435,16210,86.14104283,0.647668394,0.019106218,2.005960265,0.0,False
5370,6,7.246241043,14900,77.26730001,0.593579978,0.056583243,1.88556701,0.217531363,False
5371,3,8.131756867,14820,84.48095474,0.604800218,0.026933042,4.175792507,0.270807195,False
5372,15,7.858300549,15170,84.69289497,0.615695975,0.029458062,2.951351351,0.0,False
5373,4,8.600828307,14360,83.28798221,0.616767058,0.02399526,1.651081531,0.0,False
5374,8,7.650710218,14280,93.19343296,0.609892302,0.025129637,1.634868421,0.430899731,False
5375,7,7.857041551,13040,88.16318168,0.629271071,0.031890661,1.932330827,0.285654655,False
5376,9,7.478212893,17030,76.9829604,0.580981595,0.035582822,2.232876712,0.0,True
5377,10,7.690845747,15660,91.76558844,0.669684428,0.015261252,2.489473684,0.0,False
5378,4,7.346010675,15780,81.94268559,0.631578947,0.00877193,2.710810811,0.0,False
5379,10,8.779365777,14510,84.38012741,0.593104597,0.019487009,2.258494208,0.0,False
5380,6,7.735159681,13770,87.02321152,0.607582116,0.016929533,2.164536741,0.387093614,True
5381,6,7.65730721,16310,82.68963762,0.590909091,0.024350649,2.201204819,0.0,False
5382,7,7.893427656,12310,90.04801642,0.619007427,0.015108035,2.369672131,0.220142625,False
5383,11,7.813704931,16310,79.85754887,0.589433132,0.027517887,2.186585366,0.0,False
5384,2,8.810409957,13980,83.91308325,0.589472709,0.01501251,2.330222222,0.0,False
5385,3,7.300703082,14140,97.66419604,0.700100976,0.017165937,1.293303571,0.0,False
5386,7,8.183672678,15680,78.72269597,0.570146819,0.030451332,2.688059701,0.0,False
5387,8,8.1150794,15950,89.18837331,0.618158568,0.013810742,1.970466321,0.155111599,False
5388,5,7.775446634,14140,85.69065172,0.64877206,0.018388251,2.76048951,0.165136124,False
5389,7,6.809978214,16230,88.07601648,0.637096774,0.014516129,2.262962963,0.0,True
5390,8,5.605293371,14640,114.2345582,0.820930233,0.0,0.379245283,0.842945797,False
5391,1,7.763143372,14780,88.79449239,0.618838458,0.010736945,1.925,0.2925737,False
5392,15,7.822515703,10930,93.12135093,0.633088635,0.008020663,2.327848101,0.0,False
5393,14,6.223611115,15900,84.60314286,0.618677043,0.015564202,2.8,0.094251337,True
5394,9,7.779926149,14070,84.04504018,0.618888889,0.027222222,2.538686131,0.250334532,False
5395,8,6.767076611,15900,82.26410728,0.565022422,0.013452915,2.455555556,0.106356512,True
5396,10,7.824877432,15600,87.42401466,0.633256528,0.023041475,2.406603774,0.0,False
5397,16,6.560751327,15560,108.6851464,0.516865626,0.006244261,4.840483384,0.118535692,False
5398,6,8.308523207,15950,87.18696827,0.614207796,0.014367434,2.292834891,0.050779715,False
5399,10,7.811503292,15610,78.21891647,0.611689107,0.021419829,2.380882353,0.0,False
5400,8,7.814362155,16240,73.06917569,0.582344731,0.033147244,2.681132075,0.0,False
5401,5,6.561718393,14620,80.65224638,0.610859729,0.054298643,1.963636364,0.0,True
5402,15,7.880034376,14430,77.1794629,0.625284738,0.040749177,2.647972973,0.149892064,False
5403,11,7.404029114,16220,89.8993223,0.680434783,0.010869565,2.953333333,0.0,True
5404,2,7.960296259,15060,91.2993539,0.644219309,0.014104092,1.820220588,0.305168626,False
5405,9,7.833079349,14900,88.95391997,0.616522259,0.026740365,2.143934426,0.229361328,False
5406,5,7.697610597,15640,82.30075889,0.608421053,0.02245614,1.973239437,0.0,False
5407,16,8.101488842,14130,87.04534865,0.600692298,0.013598714,2.167032967,0.294395574,False
5408,8,8.437114835,13980,89.47375092,0.616431452,0.018313172,2.08115942,0.0,False
5409,3,7.79156162,13910,93.16893889,0.620495495,0.013513514,1.8,0.38488022,False
5410,6,7.865228209,14070,82.75573845,0.60955711,0.01981352,2.446376812,0.245742453,False
5411,6,8.018601515,14900,84.63670937,0.647542449,0.026809652,1.718867925,0.0,False
5412,6,6.30236065,17430,81.4702394,0.651428571,0.034285714,2.15,0.034542862,True
5413,12,6.226864325,14230,73.24178741,0.452702703,0.02027027,1.43,0.295769957,True
5414,27,7.82285937,11730,97.32747608,0.663284379,0.015487316,2.420394737,0.291338715,False
5415,8,7.759354595,14070,79.93147708,0.623536661,0.030191004,2.197931034,0.2230755,False
5416,14,7.922584325,14520,88.50072626,0.667369445,0.012325657,2.612554113,0.185279378,False
5417,1,6.798591731,13960,81.4207185,0.573002755,0.016528926,2.557142857,0.190638826,False
5418,4,7.471336379,14070,77.79506471,0.612179487,0.028445513,2.052066116,0.106630016,False
5419,6,8.018789876,14620,87.26537754,0.622328388,0.03243651,1.714798206,0.371645386,True
5420,10,7.726965799,14420,84.20963973,0.621192053,0.016777042,2.482222222,0.185967256,False
5421,6,6.70301023,15880,58.52467203,0.508426966,0.025280899,2.094117647,0.0,True
5422,4,7.13977185,14390,84.96527149,0.647819063,0.042003231,2.110344828,0.0,False
5423,5,8.24915808,15420,84.50104926,0.604961832,0.020992366,2.247445255,0.0,False
5424,5,8.058821839,13790,81.56657863,0.609650243,0.020934389,2.624137931,0.152652812,False
5425,14,7.820959211,14140,76.40366071,0.646879757,0.025198715,2.599115044,0.110521403,False
5426,1,5.624083797,16320,87.77484314,0.661764706,0.044117647,0.68,0.0,True
5427,1,8.442220309,15170,74.69942062,0.542398394,0.020572002,1.97979798,0.0,False
5428,13,7.870115961,16230,88.53445463,0.637409687,0.017661226,2.45,0.0,False
5429,6,7.99882884,16090,81.83387916,0.521912351,0.003984064,2.33125,0.01838724,True
5430,7,7.717468695,14500,89.71910369,0.649143767,0.014336918,2.898823529,0.190870103,False
5431,13,8.074454712,14420,72.18287258,0.569111969,0.038867439,2.235465116,0.254738138,False
5432,9,7.822040481,15900,84.91058504,0.570799245,0.022341095,2.444186047,0.040322938,False
5433,10,7.822677392,15590,82.46471425,0.611197512,0.032659409,2.648958333,0.0,False
5434,14,7.435955548,15970,91.62793392,0.621435595,0.014749263,3.0875,0.023157663,True
5435,9,7.632982622,15490,81.28754308,0.606552538,0.016233766,2.478358209,0.0,False
5436,15,7.953785006,14590,73.66577816,0.569448819,0.022047244,3.236082474,0.123530525,False
5437,15,8.38847573,16180,80.20449281,0.600497703,0.021248086,2.355045872,0.0,False
5438,10,7.742122734,15590,83.34167817,0.594318686,0.041278296,1.933043478,0.0,False
5439,2,8.086014531,15380,83.6240098,0.596219931,0.017869416,2.52920354,0.0,False
5440,5,8.08878053,16980,94.09792914,0.654509284,0.011936339,2.20952381,0.0,False
5441,8,8.014868886,13850,80.67065852,0.657866145,0.024228596,2.137176471,0.268560565,False
5442,12,8.388827802,14200,81.56010374,0.596987088,0.021377331,2.229139073,0.0,False
5443,11,7.867906514,15130,81.28880157,0.613336475,0.019557022,2.333888889,0.179126732,False
5444,4,7.783428804,13980,96.04008405,0.671641791,0.014510779,3.001271186,0.0,False
5445,12,7.615542411,13960,86.31935233,0.624082232,0.038546256,2.226446281,0.299577987,False
5446,7,7.780418173,14820,83.42294916,0.624053452,0.028062361,2.295789474,0.0,False
5447,13,7.210200407,14950,69.19554284,0.478321678,0.026573427,2.451724138,0.171345738,True
5448,9,6.839241486,15530,105.3396078,0.758601241,0.016920474,1.465546218,0.0,False
5449,8,6.830417994,14590,107.7587124,0.752785803,0.009905076,1.030434783,0.55816997,False
5450,6,7.990306503,14490,92.46813175,0.652033948,0.012291484,1.880855019,0.299808226,False
5451,6,7.747386638,13850,85.10228677,0.651376147,0.025229358,2.240869565,0.0,False
5452,4,6.8227557,14030,86.57585002,0.649315069,0.016438356,2.225,0.0,True
5453,14,6.224198289,14850,81.5017805,0.629251701,0.034013605,1.616666667,0.0,True
5454,5,8.864881736,14000,82.55295976,0.569964826,0.014987001,1.67075718,0.0,False
5455,10,7.37656777,14780,92.04432835,0.673648649,0.02027027,1.120769231,0.0,False
5456,7,7.815695334,13760,93.52851694,0.651605794,0.008028967,2.755730337,0.24402318,False
5457,8,8.124094277,13990,79.13101064,0.588201272,0.02294197,2.064634146,0.256597542,False
5458,6,8.566736942,13830,90.50679669,0.607291412,0.011907675,2.778971963,0.038095865,False
5459,12,7.287862775,15270,94.84401971,0.672176309,0.021349862,1.777777778,0.384983329,False
5460,9,7.379842046,14180,84.59763605,0.628970775,0.007623888,2.063157895,0.244743721,True
5461,10,8.014476573,12720,90.83148711,0.630635094,0.021995442,2.140517241,0.3306588,False
5462,7,8.204530315,14400,82.75356462,0.618923217,0.012153567,3.098561151,0.173072493,False
5463,4,8.089830947,13700,83.65532708,0.623899753,0.026275853,5.85388601,0.293141445,False
5464,10,7.522455473,14310,90.2769194,0.644327177,0.022163588,1.086470588,0.628829447,False
5465,6,7.201909989,15980,84.87186459,0.61038961,0.034828808,1.832608696,0.010735051,False
5466,8,7.631475639,14590,77.4872709,0.624698068,0.041968599,1.751336898,0.342908369,False
5467,8,7.831441765,14950,78.0833895,0.603067208,0.01668922,2.536046512,0.230031111,False
5468,6,7.808184095,15250,82.9860757,0.631190403,0.028298985,2.24084507,0.0,False
5469,9,8.036282815,14220,75.31318042,0.598491028,0.032014682,1.756521739,0.34208904,False
5470,6,7.942807143,12330,91.99112107,0.612142077,0.014694769,3.857755776,0.368160861,False
5471,3,7.878246836,14800,90.3191406,0.659759635,0.014994537,3.88406015,0.243583958,False
5472,3,8.334900333,16110,86.84646781,0.605383321,0.013938957,2.137368421,0.112174081,False
5473,8,7.429365231,13910,89.97492637,0.62070906,0.010692178,2.243589744,0.347830119,False
5474,9,7.926495204,14500,75.08565607,0.607911576,0.02530541,1.997058824,0.169964056,False
5475,3,9.05074342,14260,80.81577388,0.560053039,0.021774025,2.083880597,0.0,False
5476,10,8.154288043,15110,79.37819817,0.628675256,0.022960026,1.973442623,0.220986884,False
5477,3,8.196268665,15010,94.32703646,0.628014184,0.010460993,1.802333333,0.0,False
5478,12,7.912373595,15320,84.58954351,0.583482587,0.026069652,2.364563107,0.0,False
5479,9,7.32121211,15080,83.43528962,0.581272085,0.019434629,1.753125,0.0,False
5480,6,8.407931694,17030,83.3700484,0.580595053,0.023260445,3.985238095,0.0,False
5481,3,8.09129334,14610,83.6389724,0.634231537,0.021457086,1.734375,0.318634398,False
5482,9,8.204950874,14510,85.7260372,0.600896861,0.020311264,1.825490196,0.0,False
5483,11,7.718526919,14200,91.54087805,0.619027394,0.017201104,2.064705882,0.287170917,False
5484,7,7.658416743,15080,93.3913981,0.656716418,0.003602676,2.540540541,0.0,False
5485,10,7.455684922,15120,85.65473734,0.635624238,0.01301342,1.818656716,0.240582626,False
5486,6,7.895025723,14780,81.04832536,0.605500982,0.027111984,2.581632653,0.167088449,False
5487,4,7.233601737,15330,91.6164643,0.551646707,0.02245509,1.930882353,0.0,False
5488,5,7.949964728,14750,85.62049027,0.604108828,0.01332593,2.606666667,0.182924995,False
5489,14,7.601362798,15890,83.35537574,0.548209366,0.027548209,1.867052023,0.097753559,False
5490,5,8.353353442,15120,78.34633382,0.587846592,0.019435087,2.079120879,0.192359111,False
5491,5,8.049482402,15600,85.7366102,0.641791045,0.023921488,2.181900452,0.0,False
5492,8,8.12668947,14430,85.95336842,0.635515033,0.027569738,2.016851441,0.294955488,False
5493,4,7.679396602,14410,81.55525059,0.586151369,0.030595813,2.197321429,0.294903577,False
5494,8,8.397425954,14630,88.11329906,0.578402904,0.017967332,2.033962264,0.0,True
5495,4,8.296795264,12680,82.79962512,0.618010822,0.018938418,2.526910299,0.171046886,False
5496,5,7.891611831,13100,86.37388108,0.613901869,0.031103972,2.310034602,0.220779811,False
5497,10,7.533568966,14770,82.2883714,0.622931442,0.033096927,1.666336634,0.329380614,False
5498,15,7.960238872,14430,84.54554213,0.59177305,0.022978723,1.993678161,0.341621863,False
5499,6,7.753820246,14360,81.39565657,0.616699029,0.027184466,2.568686869,0.172326443,False
5500,8,8.506353178,13030,82.80568961,0.586071282,0.017451864,1.809954751,0.31571319,False
5501,5,7.841038858,13920,87.41945065,0.583037195,0.014214641,2.701298701,0.185684551,False
5502,6,8.061566447,14880,86.6817253,0.631683732,0.015737581,2.687368421,0.200123324,False
5503,10,8.054010586,14030,86.28278822,0.648849201,0.015218211,2.130958904,0.303626579,False
5504,6,7.91773251,13760,91.77809426,0.644911147,0.010662359,2.64767184,0.251345887,False
5505,10,7.809993718,16320,70.13938105,0.553012967,0.035087719,2.43364486,0.0,False
5506,8,8.008540115,14410,77.19941829,0.579173554,0.03107438,2.854807692,0.199799118,False
5507,8,7.96906847,15590,76.75766217,0.546900489,0.033442088,2.504166667,0.0,False
5508,7,8.33010297,14460,87.87237898,0.619360902,0.016259399,2.123625255,0.359243609,False
5509,10,7.888900565,15590,82.9732019,0.569922983,0.028779895,2.615053763,0.0,False
5510,8,7.824898499,17030,81.02791522,0.522631261,0.022329511,2.151948052,0.0,False
5511,13,8.133302061,15620,81.56576011,0.637831962,0.021742507,2.5296,0.0,False
5512,7,6.798735047,13740,83.78892399,0.566666667,0.016666667,1.311111111,0.457949384,True
5513,8,7.485264321,16220,77.31435938,0.623857024,0.036159601,2.43877551,0.0,False
5514,2,8.140877858,15140,84.80072297,0.624712042,0.018010471,2.400510204,0.200634941,False
5515,12,8.116745627,16040,87.67702473,0.567873303,0.014705882,1.532517483,0.065666872,False
5516,6,7.703923235,14150,78.62539555,0.606874753,0.033188463,2.18245614,0.219764805,False
5517,10,7.616349006,13780,88.52809664,0.636525726,0.028527764,2.461392405,0.276177487,False
5518,4,7.264498786,15320,80.50951407,0.592417062,0.025276461,2.353846154,0.0,False
5519,9,7.645302476,14180,82.89533678,0.646260314,0.037796114,2.094318182,0.229042365,False
5520,6,8.493291871,14260,83.20477999,0.59240013,0.0337772,2.192028986,0.303445363,False
5521,7,7.714138477,15090,95.60693031,0.652799581,0.014652015,1.587878788,0.0,False
5522,14,7.996082435,13830,79.43293663,0.573104693,0.017749699,1.773655914,0.341284536,False
5523,10,7.485001599,15980,84.62211068,0.620056497,0.021657251,2.472941176,0.037285419,False
5524,14,8.340701861,13940,85.14708771,0.618377088,0.017501989,2.346360153,0.186686494,False
5525,3,8.309655959,15230,87.1437051,0.563719553,0.012918854,2.488194444,0.0,False
5526,4,7.89527502,14740,87.12094846,0.646654446,0.024633364,2.079086538,0.239360996,False
5527,8,8.625548022,13450,86.08698269,0.597553325,0.012756169,2.861230769,0.0,False
5528,10,7.178992036,15220,98.11069958,0.723122867,0.019197952,1.483006536,0.0,False
5529,6,8.437110855,13060,81.00417951,0.605456256,0.016650988,2.509178744,0.073345006,False
5530,2,7.405896793,15320,82.17142459,0.620214395,0.019908116,2.895454545,0.0,True
5531,12,8.353861301,15900,73.44052015,0.531819874,0.017863789,2.185950413,0.028289326,False
5532,4,8.014109883,15040,88.30081803,0.601068668,0.016030014,1.790775681,0.0,False
5533,6,7.454841412,13770,81.37909738,0.582646897,0.019220209,1.919148936,0.28679943,False
5534,6,7.582159838,15520,73.06820326,0.564612326,0.02584493,2.797142857,0.0,True
5535,14,7.673152573,14500,86.76292323,0.653213288,0.021421919,2.299270073,0.238594158,False
5536,6,8.365210396,15150,60.81554345,0.491301322,0.035838553,2.24488189,0.0,True
5537,4,8.601077003,13590,81.62815026,0.581031095,0.017512426,2.485441176,0.01915719,False
5538,13,8.196227399,14590,77.00486976,0.576962989,0.02248357,2.365,0.230358394,False
5539,9,7.911599735,14950,87.19582258,0.611492079,0.013005439,2.037438424,0.272901228,False
5540,9,7.59962383,15220,83.58611994,0.607169254,0.041389505,1.780794702,0.0,False
5541,10,7.677910867,14140,83.33298688,0.614118508,0.01975128,1.722929936,0.220860419,False
5542,16,8.098979035,16240,76.05735327,0.572575251,0.023076923,2.165693431,0.0,False
5543,5,7.91909993,14250,83.52083261,0.631293911,0.027224824,2.299653979,0.201640701,False
5544,5,7.804229064,12310,95.34475021,0.633251029,0.008230453,2.02,0.388055208,False
5545,9,2.885590663,14230,118.3866667,0.824074074,0.0,0.192857143,0.840195473,False
5546,10,7.480677388,14820,88.21803022,0.619538188,0.01634103,1.947552448,0.292673427,False
5547,13,7.900276214,16950,78.34294619,0.563440157,0.019947678,2.232116788,0.0,True
5548,11,7.876985827,15270,87.39217736,0.624918247,0.017331589,2.2125,0.0,False
5549,11,7.928636,15900,82.06968529,0.624593716,0.014084507,2.476027397,0.038868867,False
5550,6,7.657061285,13840,79.02528172,0.552334944,0.024154589,2.647826087,0.165462799,False
